,start_time,end_time,p_values
13970,1251479981.2968721,1251479989.380371,0.0091
13971,1251480241.2343721,1251480249.376953,1.0
13972,1251480249.675783,1251480256.957519,1.0
13973,1251480613.697262,1251480620.738281,1.0
13974,1251480950.950437,1251480959.073242,1.0
13975,1251480990.819335,1251480999.117187,1.0
13976,1251481579.1679718,1251481587.60498,1.0
13977,1251481878.226568,1251481886.045898,1.0
13978,1251413655.429685,1251413667.945312,1.0
13979,1251413711.694829,1251413719.176757,1.0
13980,1251416042.50391,1251416049.544922,1.0
13981,1251491712.25,1251491720.017578,1e-06
13982,1251492036.540042,1251492044.412597,1.0
13983,1251492148.508792,1251492155.612304,1.0
13984,1251500210.117677,1251500217.224121,1.0
13985,1251500322.71631,1251500331.682617,1.0
13986,1251425347.5839849,1251425357.586914,1.0
13987,1251419846.416502,1251419853.491699,1.0
13988,1251420046.016605,1251420054.574218,1.0
13989,1251497522.351566,1251497531.492309,1.0
13990,1251428700.0612812,1251428709.675781,1.0
13991,1251498303.0083039,1251498310.611328,1.0
13992,1251498474.000005,1251498481.214843,1.0
13993,1251416967.9248078,1251416974.954834,1.0
13994,1251417036.484376,1251417043.844726,1.0
13995,1251417071.1279328,1251417079.573486,1.0
13996,1251410063.556644,1251410072.407959,1.0
13997,1251410208.7026322,1251410216.788086,1.0
13998,1251410383.806644,1251410390.936523,1e-06
13999,1251454693.671878,1251454704.496093,1.0
14000,1251458435.249024,1251458443.52832,1.0
14001,1251458828.000002,1251458836.197998,1.0
14002,1251458857.645999,1251458864.737793,1.0
14003,1251409275.230472,1251409287.250488,0.014555
14004,1251416081.6464899,1251416089.041992,1.0
14005,1251434240.361331,1251434248.19519,1.0
14006,1251459005.50293,1251459014.46936,1.0
14007,1251405967.8369188,1251405975.080078,1.0
14008,1251426222.005369,1251426229.231933,1.0
14009,1251426254.9599562,1251426263.235412,1.0
14010,1251426324.971682,1251426332.579101,1.0
14011,1251459380.346676,1251459390.59082,0.040472
14012,1251459657.6459959,1251459664.96643,1.0
14013,1251454776.086423,1251454784.062988,1.0
14014,1251454935.125,1251454945.290527,1.0
14015,1251482329.323239,1251482337.295898,1.0
14016,1251439237.7880888,1251439246.65625,1.0
14017,1251439250.5825188,1251439258.4375,1.0
14018,1251439544.662357,1251439553.11145,1.0
14019,1251439576.62549,1251439583.853271,1.0
14020,1251442848.180661,1251442855.519531,1.0
14021,1251437776.9960911,1251437785.195312,1.0
14022,1251423426.902349,1251423434.818115,1.0
14023,1251423470.3300729,1251423478.237304,1.0
14024,1251413153.032716,1251413161.235351,0.037897
14025,1251499618.978029,1251499628.014648,1.0
14026,1251499763.683594,1251499776.766601,1.0
14027,1251411922.7763698,1251411930.333007,1.0
14028,1251412006.84668,1251412016.3125,1.0
14029,1251412067.8398468,1251412074.986816,1.0
14030,1251419171.57129,1251419180.320312,1e-06
14031,1251488247.935543,1251488255.160156,1.0
14032,1251447378.4497108,1251447386.232422,1.0
14033,1251447494.071288,1251447503.990234,1.0
14034,1251447527.498045,1251447535.122558,1.0
14035,1251450544.7499971,1251450551.776367,1.0
14036,1251493188.218752,1251493200.489257,1.0
14037,1251493303.456059,1251493310.856445,1.0
14038,1251430658.209722,1251430665.454101,1.0
14039,1251430712.839483,1251430720.162597,1.0
14040,1251430888.40234,1251430896.227539,0.999995
14041,1251430948.2724571,1251430956.547851,1.0
14042,1251451314.067386,1251451321.180664,1.0
14043,1251442659.802737,1251442667.299804,1.0
14044,1251432190.273437,1251432198.667968,1.0
14045,1251432229.205075,1251432237.153808,1.0
14046,1251445189.7377949,1251445199.319213,1.0
14047,1251486048.5761719,1251486057.702148,1.0
14048,1251486153.464481,1251486161.890991,1.0
14049,1251446014.7373078,1251446027.787597,1.0
14050,1251446148.847653,1251446158.060058,1.0
14051,1251446436.1296341,1251446444.674316,1.0
14052,1251429462.621097,1251429469.8479,1.0
14053,1251414398.1201138,1251414405.597656,1.0
14054,1251414643.252927,1251414650.331054,1.0
14055,1251438808.8315458,1251438816.297851,1.0
14056,1251418866.686525,1251418874.190429,1.0
14057,1251498045.8046908,1251498053.037109,1.0
14058,1251426913.001956,1251426921.964843,1.0
14059,1251426951.813473,1251426960.164062,1.0
14060,1251421933.3483899,1251421940.977295,1.0
14061,1251489629.0742211,1251489637.236084,1.0
14062,1251489647.177739,1251489654.896484,1.0
14063,1251489871.5291772,1251489879.920898,1.0
14064,1251412221.795162,1251412229.083252,1.0
14065,1251412276.494876,1251412283.760254,1.0
14066,1251405614.871585,1251405622.565429,1.0
14067,1251405726.1220722,1251405733.733398,1.0
14068,1251405782.001466,1251405790.227539,1.0
14069,1251497738.83032,1251497746.213867,1.0
14070,1251406505.207281,1251406514.74707,0.387855
14071,1251408159.988775,1251408175.054199,1.0
14072,1251495183.035153,1251495191.543213,1.0
14073,1251495402.890628,1251495410.413086,1.0
14074,1251495464.536137,1251495471.666504,1.0
14075,1251410673.562495,1251410681.514648,1.0
14076,1251457762.135252,1251457770.857422,0.436359
14077,1251457790.076169,1251457797.975097,1.0
14078,1251457917.7512162,1251457924.949218,1e-06
14079,1251449609.751463,1251449617.635742,1.0
14080,1251449716.136719,1251449727.75,1e-06
14081,1251551491.125,1251551498.272216,1.0
14082,1251551833.78565,1251551841.460937,1e-06
14083,1251551861.490232,1251551869.59375,1.0
14084,1251507613.633303,1251507621.838989,1.0
14085,1251507722.625,1251507730.875976,1.0
14086,1251519761.3505838,1251519768.443359,1.0
14087,1251519788.401368,1251519796.658203,1e-06
14088,1251546015.9304209,1251546026.441833,1.0
14089,1251546100.4726532,1251546107.541992,1e-06
14090,1251544254.269531,1251544261.363281,1.0
14091,1251541056.195309,1251541064.294433,1.0
14092,1251549193.572267,1251549202.825805,1.0
14093,1251509691.848878,1251509700.84082,1.0
14094,1251542605.197269,1251542612.879882,1.0
14095,1251527062.2680671,1251527069.392578,1.0
14096,1251546179.208253,1251546186.454101,1e-06
14097,1251518309.774905,1251518317.526367,1.0
14098,1251508167.6123059,1251508174.792968,1.0
14099,1251512766.177736,1251512775.21875,1.0
14100,1251512885.219,1251512893.825195,1.0
14101,1251530651.4404328,1251530661.240722,1.0
14102,1251514485.83984,1251514495.624511,0.000153
14103,1251542505.506348,1251542512.929687,1.0
14104,1251544916.971676,1251544924.934082,1.0
14105,1251529268.930668,1251529277.861694,1.0
14106,1251528501.348632,1251528508.351562,1.0
14107,1251526755.7607448,1251526763.648681,1.0
14108,1251526943.199222,1251526952.68457,1.0
14109,1251508047.249813,1251508058.024414,1e-06
14110,1251516685.090335,1251516692.470703,1e-06
14111,1251550890.333987,1251550897.952148,1.0
14112,1251585650.2875988,1251585658.518188,1.0
14113,1251586109.0820282,1251586121.234375,1.0
14114,1251586343.3730469,1251586351.765503,1.0
14115,1251586543.398439,1251586554.136718,1e-06
14116,1251586645.753908,1251586654.5,1e-06
14117,1251586775.9462888,1251586783.938476,1.0
14118,1251586805.329835,1251586812.472656,1.0
14119,1251587242.106448,1251587249.193359,1.0
14120,1251587293.96948,1251587301.123047,1.0
14121,1251587504.17969,1251587511.990234,1.0
14122,1251587582.452268,1251587591.540649,1.0
14123,1251587921.968076,1251587930.718994,1.0
14124,1251587934.822263,1251587945.179687,1.0
14125,1251588003.132814,1251588010.391357,1.0
14126,1251588072.0078158,1251588080.509765,1.0
14127,1251588313.0195282,1251588327.030273,1.0
14128,1251588940.767583,1251588948.256836,1e-06
14129,1251588953.504886,1251588961.65625,1.0
14130,1251589406.1176789,1251589414.756347,1e-06
14131,1251589790.868654,1251589798.196289,1.0
14132,1251590079.3164089,1251590092.793945,1.0
14133,1251590189.692388,1251590200.638672,1.0
14134,1251590249.500981,1251590257.589721,1.0
14135,1251590410.532716,1251590418.832031,0.999997
14136,1251590485.6547902,1251590493.178711,0.009868
14137,1251590523.4140651,1251590530.720703,1.0
14138,1251591212.234378,1251591220.05664,1.0
14139,1251591282.125,1251591289.678222,1.0
14140,1251593230.089849,1251593237.124511,1.0
14141,1251593643.6875,1251593652.502929,1.0
14142,1251593774.419922,1251593783.366211,0.013419
14143,1251593873.025387,1251593880.547363,1.0
14144,1251594093.7495072,1251594100.763672,1.0
14145,1251594386.565549,1251594395.1333,1.0
14146,1251594698.954106,1251594705.969726,0.218808
14147,1251595731.536129,1251595738.974609,1.0
14148,1251597264.0952148,1251597271.330078,1.0
14149,1251597430.03174,1251597437.0625,3.4e-05
14150,1251597528.6972702,1251597536.856445,1.0
14151,1251597835.046877,1251597843.260742,0.999988
14152,1251598011.7031221,1251598019.046875,1.0
14153,1251598048.7050822,1251598056.782226,0.019672
14154,1251598440.723146,1251598448.03125,1.0
14155,1251599304.6899428,1251599314.646728,1.0
14156,1251600255.288814,1251600263.828125,1.0
14157,1251600715.791998,1251600723.254882,1.0
14158,1251600772.2832031,1251600780.716797,1.0
14159,1251601157.099606,1251601164.359375,1.0
14160,1251601354.10156,1251601363.158203,1.0
14161,1251601481.861083,1251601491.706543,1.0
14162,1251601617.590823,1251601625.020691,1.0
14163,1251601822.162106,1251601829.37207,1.0
14164,1251602039.905277,1251602050.021484,1.0
14165,1251602354.093753,1251602363.835937,1e-06
14166,1251602446.7841809,1251602455.320312,1e-06
14167,1251602548.380795,1251602555.679931,1.0
14168,1251602939.961911,1251602949.30664,1.0
14169,1251604182.6542969,1251604190.498047,1.0
14170,1251604811.1279328,1251604819.258789,1e-06
14171,1251605088.5,1251605095.864257,1.0
14172,1251606163.9218721,1251606170.991211,1e-06
14173,1251607032.7216809,1251607039.90625,1.0
14174,1251607415.106447,1251607423.048828,0.17894
14175,1251522906.063481,1251522914.671386,1.0
14176,1251511725.946287,1251511733.015625,1.0
14177,1251511920.313478,1251511928.187011,1.0
14178,1251515504.084473,1251515511.765625,1.0
14179,1251511234.872313,1251511245.133789,1.0
14180,1251511343.530277,1251511353.723632,1.0
14181,1251553585.084962,1251553596.179687,1.0
14182,1251553605.5263698,1251553614.816406,1.0
14183,1251525935.294918,1251525942.807617,1.0
14184,1251552584.517087,1251552591.973632,1.0
14185,1251521665.891116,1251521673.654297,1.0
14186,1251539804.327152,1251539811.892578,1.0
14187,1251517225.344,1251517233.694336,1e-06
14188,1251539191.145992,1251539199.136718,1.0
14189,1251539452.343745,1251539462.209961,1.0
14190,1251543364.938477,1251543373.274902,1.0
14191,1251516234.592287,1251516242.46289,1.0
14192,1251529839.738775,1251529847.250976,1.0
14193,1251529950.2529309,1251529958.734741,1.0
14194,1251515816.829593,1251515828.78125,1.0
14195,1251508236.849606,1251508246.506836,1.0
14196,1251508267.044317,1251508274.786621,1.0
14197,1251508355.991208,1251508363.149414,1.0
14198,1251540876.8007782,1251540885.740722,1.0
14199,1251516994.761719,1251517002.398437,1.0
14200,1251538454.6640658,1251538462.265625,1.0
14201,1251528098.286863,1251528106.361206,1.0
14202,1251529345.201175,1251529352.507812,1.0
14203,1251550226.595706,1251550233.830566,1.0
14204,1251523733.5676248,1251523743.044922,1.0
14205,1251523913.287106,1251523921.90625,1.0
14206,1251531123.487301,1251531130.55957,5.8e-05
14207,1251531188.906246,1251531196.375976,1.0
14208,1251538625.8886092,1251538633.221679,1e-06
14209,1251538654.107425,1251538661.627441,1.0
14210,1251538777.4916952,1251538786.104492,1.0
14211,1251538786.1054718,1251538794.687988,1.0
14212,1251538911.3906221,1251538921.860351,1.0
14213,1251519975.323245,1251519982.3833,1.0
14214,1251526135.147336,1251526142.811279,1.0
14215,1251517525.630614,1251517539.761718,1.0
14216,1251510339.3330078,1251510346.833984,1.0
14217,1251629864.949222,1251629873.163086,1.0
14218,1251672079.06372,1251672086.978027,0.0
14219,1251672108.481448,1251672116.147461,0.0
14220,1251672282.025387,1251672290.891113,0.0
14221,1251671418.7333999,1251671426.019531,1.0
14222,1251664698.0368638,1251664705.990722,0.0
14223,1251683895.0468771,1251683902.182617,1.0
14224,1251613560.0537062,1251613567.574218,1.0
14225,1251676470.416019,1251676478.820678,0.0
14226,1251676773.687495,1251676782.161132,0.0
14227,1251676860.9318821,1251676870.264648,0.0
14228,1251675839.95312,1251675848.581054,0.0
14229,1251639414.369142,1251639421.845214,1.0
14230,1251663117.489263,1251663125.110595,0.0
14231,1251612508.117192,1251612516.425781,0.147357
14232,1251681577.456544,1251681585.333007,1.0
14233,1251645963.3447251,1251645970.492187,0.634551
14234,1251633977.38696,1251633985.10498,1.0
14235,1251633991.294925,1251634000.289062,1.0
14236,1251654542.6552691,1251654550.769531,1.0
14237,1251656367.091792,1251656374.647949,1.0
14238,1251656434.763669,1251656444.386718,0.902558
14239,1251656740.0781221,1251656748.666015,1.0
14240,1251656862.3857388,1251656870.446289,0.610675
14241,1251691183.630858,1251691191.172363,1.0
14242,1251615253.327208,1251615261.095703,1.0
14243,1251640364.6926222,1251640371.947754,1.0
14244,1251652516.543453,1251652524.96875,1.0
14245,1251652598.43775,1251652606.072265,1.0
14246,1251659430.515625,1251659439.849121,1.0
14247,1251659556.630861,1251659564.427734,1.0
14248,1251616302.732425,1251616310.807617,1.0
14249,1251633274.710935,1251633283.322265,1.0
14250,1251656929.662112,1251656936.961914,0.719584
14251,1251656953.3183599,1251656961.364868,1.0
14252,1251653770.498044,1251653777.941406,1.0
14253,1251653904.160153,1251653912.222656,1.0
14254,1251609875.98438,1251609885.079101,1.0
14255,1251656192.706544,1251656199.875,0.999963
14256,1251688034.488277,1251688042.855468,1e-06
14257,1251693256.001956,1251693263.458007,1.0
14258,1251674990.8671842,1251674998.144043,0.0
14259,1251644452.361332,1251644459.914062,1.0
14260,1251644794.529301,1251644802.422363,1.0
14261,1251608966.8154328,1251608975.506347,1.0
14262,1251609193.167972,1251609203.257324,1.0
14263,1251618150.298823,1251618157.582031,1.0
14264,1251657044.071292,1251657051.264648,1.0
14265,1251657190.6640608,1251657197.982422,1.0
14266,1251683107.422854,1251683119.70581,1.0
14267,1251674120.302735,1251674127.43457,0.0
14268,1251610787.35059,1251610795.592773,1.0
14269,1251621680.615231,1251621688.924316,1.0
14270,1251621807.9125988,1251621815.256591,1.0
14271,1251621960.460938,1251621969.322265,1.0
14272,1251621977.266605,1251621985.671386,1.0
14273,1251621028.451906,1251621037.491211,1.0
14274,1251629154.6167018,1251629161.768554,1.0
14275,1251618851.849606,1251618860.177246,1.0
14276,1251696249.639651,1251696257.005859,1.0
14277,1251638225.233402,1251638233.423828,1.0
14278,1251609504.93555,1251609513.329345,1.0
14279,1251611371.335934,1251611378.707031,1.0
14280,1251628020.642575,1251628027.942871,1.0
14281,1251628048.860355,1251628056.418945,1.0
14282,1251617045.2368178,1251617052.625,1e-06
14283,1251635910.969724,1251635919.33789,1.0
14284,1251642108.520511,1251642116.106445,1.0
14285,1251631491.873164,1251631500.721679,1.0
14286,1251631817.875,1251631829.764282,1e-06
14287,1251631919.1374469,1251631926.595703,1.0
14288,1251691764.261719,1251691771.67041,1.0
14289,1251654858.1088822,1251654866.239502,1.0
14290,1251655157.6328158,1251655167.202758,1.0
14291,1251684714.358402,1251684721.570312,1.0
14292,1251673348.785158,1251673356.925781,0.0
14293,1251673361.0559099,1251673368.189453,0.0
14294,1251645651.901364,1251645659.6875,1.0
14295,1251645397.98682,1251645405.427734,0.456109
14296,1251620412.273434,1251620423.341797,1.0
14297,1251671790.507818,1251671801.645996,0.0
14298,1251619595.6157238,1251619603.322754,0.013106
14299,1251619951.4482381,1251619958.648437,1.0
14300,1251640722.8789039,1251640730.919922,1.0
14301,1251630755.63916,1251630763.394531,1.0
14302,1251630856.4453158,1251630863.505371,1.0
14303,1251677944.159671,1251677951.689453,0.0
14304,1251626358.5625,1251626366.9458,1.0
14305,1251626530.912106,1251626538.297851,1.0
14306,1251616521.044925,1251616528.567382,1.0
14307,1251658214.0605469,1251658221.603515,1.0
14308,1251636538.6738281,1251636546.120849,1.0
14309,1251686813.29736,1251686820.688476,0.848547
14310,1251611240.2654982,1251611248.72705,1.0
14311,1251668680.47022,1251668688.110839,0.0
14312,1251621318.773441,1251621325.788086,1.0
14313,1251652209.410156,1251652216.533203,1.0
14314,1251664456.1201189,1251664463.719238,0.0
14315,1251677652.010745,1251677659.940429,0.0
14316,1251670599.332035,1251670606.454101,0.0
14317,1251650190.022954,1251650197.037109,1.0
14318,1251655605.256835,1251655612.453735,1.0
14319,1251655817.5214849,1251655824.821289,1.0
14320,1251655841.683597,1251655849.986328,0.180143
14321,1251612231.779294,1251612239.797851,1e-06
14322,1251612269.6835911,1251612277.537109,1.0
14323,1251612299.8832972,1251612308.258789,1.0
14324,1251612336.466797,1251612343.745117,1.0
14325,1251612407.744137,1251612415.541992,1.0
14326,1251681261.39062,1251681268.428344,1.0
14327,1251681395.5042698,1251681403.875,1.0
14328,1251685834.776373,1251685842.595703,1.0
14329,1251660237.291012,1251660244.616943,1.0
14330,1251660382.644532,1251660390.011718,0.005711
14331,1251660424.835934,1251660431.957031,0.598227
14332,1251669174.53906,1251669183.198242,0.0
14333,1251607797.1210968,1251607805.446045,1.0
14334,1251689023.131834,1251689030.795654,1.0
14335,1251663508.408199,1251663515.472168,0.0
14336,1251670190.337892,1251670197.642578,0.0
14337,1251670346.15698,1251670355.346191,0.0
14338,1251665764.167965,1251665771.881836,0.0
14339,1251750962.187503,1251750970.585937,0.0
14340,1251750991.5537138,1251750999.59375,0.0
14341,1251751020.237302,1251751028.458984,0.0
14342,1251751067.953127,1251751077.316406,0.0
14343,1251718842.651372,1251718850.596679,1.0
14344,1251775438.945318,1251775447.404297,0.0
14345,1251775457.251953,1251775466.443359,0.0
14346,1251769511.332035,1251769520.583496,0.0
14347,1251757526.364747,1251757533.575927,1.0
14348,1251757547.550781,1251757554.611572,1.0
14349,1251724749.493165,1251724758.039672,1e-06
14350,1251717974.5468771,1251717982.424804,1.0
14351,1251781442.14081,1251781449.828125,1.0
14352,1251784117.4843779,1251784125.071777,1.0
14353,1251769880.663576,1251769887.93457,0.0
14354,1251770153.619146,1251770160.974609,0.0
14355,1251782357.939572,1251782365.210937,1.0
14356,1251782663.186519,1251782673.334961,1.0
14357,1251773928.370117,1251773936.02771,1.0
14358,1251727875.894781,1251727883.968139,1.0
14359,1251768593.701168,1251768602.711181,0.0
14360,1251772896.758786,1251772903.9375,0.0
14361,1251772952.5576131,1251772959.574218,0.0
14362,1251777511.725586,1251777518.90332,1.0
14363,1251782979.526372,1251782987.010742,1e-06
14364,1251767408.318235,1251767417.849609,0.0
14365,1251767493.340337,1251767504.313354,0.0
14366,1251767592.5168428,1251767600.987304,0.0
14367,1251766729.520021,1251766736.650879,0.0
14368,1251771765.200198,1251771772.398437,0.0
14369,1251792869.755862,1251792877.894531,1.0
14370,1251713786.0039072,1251713793.507324,1.0
14371,1251770908.207028,1251770915.711914,0.0
14372,1251770922.52881,1251770931.064453,0.0
14373,1251725410.74609,1251725418.103027,1.0
14374,1251725514.5380888,1251725522.867187,1.0
14375,1251713997.6328142,1251714005.084716,1.0
14376,1251716122.063475,1251716129.524414,1.0
14377,1251772358.054688,1251772365.728515,0.0
14378,1251772426.9443328,1251772434.762695,0.0
14379,1251791850.083007,1251791857.771484,0.240513
14380,1251764729.1445339,1251764736.185058,0.0
14381,1251764784.465823,1251764794.498535,0.0
14382,1251764832.6835911,1251764840.385498,0.0
14383,1251764843.125,1251764850.324218,0.0
14384,1251764865.992192,1251764876.682617,0.0
14385,1251761862.4165049,1251761874.652343,0.0
14386,1251761893.419925,1251761901.176269,0.0
14387,1251761997.4375,1251762007.029297,0.0
14388,1251762015.849612,1251762023.448242,0.0
14389,1251763004.353517,1251763014.526367,0.0
14390,1251759754.124027,1251759762.720703,0.0
14391,1251759772.138668,1251759779.187988,0.0
14392,1251799326.644536,1251799333.762695,1.0
14393,1251757817.055659,1251757825.682617,1.0
14394,1251724870.680792,1251724878.147461,1e-06
14395,1251725076.207525,1251725084.897461,0.999623
14396,1251727246.7207,1251727254.768554,1.0
14397,1251780356.557374,1251780364.279297,1.0
14398,1251797461.9287121,1251797469.519043,1.0
14399,1251786434.0,1251786442.031005,1e-06
14400,1251761446.398434,1251761458.8125,0.0
14401,1251761458.81323,1251761471.798828,0.0
14402,1251761516.375,1251761525.013672,0.0
14403,1251761525.146482,1251761554.246093,0.0
14404,1251786885.3877,1251786893.195312,1.0
14405,1251764350.825929,1251764358.44165,0.0
14406,1251764549.6826148,1251764560.726074,0.0
14407,1251764576.0,1251764584.268066,0.0
14408,1251751173.3310559,1251751186.766845,1.0
14409,1251764115.804688,1251764122.953125,0.0
14410,1251764144.13281,1251764151.896484,0.0
14411,1251765355.188968,1251765364.643554,0.0
14412,1251765376.46875,1251765384.216308,0.0
14413,1251765419.3801222,1251765429.500488,0.0
14414,1251765432.4287071,1251765439.817382,0.0
14415,1251771846.58862,1251771860.591797,0.0
14416,1251765876.585941,1251765885.796875,0.0
14417,1251762640.621822,1251762647.684082,0.0
14418,1251750439.958497,1251750447.518554,0.0
14419,1251750600.648434,1251750607.796875,0.0
14420,1251776127.3359408,1251776135.132812,0.0
14421,1251776459.835942,1251776469.695556,0.0
14422,1251765690.625,1251765701.011718,0.0
14423,1251765701.095698,1251765709.846191,0.0
14424,1251765709.8471708,1251765724.732422,0.0
14425,1251765728.812993,1251765742.106933,0.0
14426,1251784955.556155,1251784962.743164,1.0
14427,1251714798.029783,1251714806.417968,1.0
14428,1251762260.57812,1251762268.55957,0.0
14429,1251778983.479492,1251778991.594726,0.0
14430,1251779099.3096972,1251779108.051269,0.0
14431,1251779212.8872058,1251779220.053711,0.0
14432,1251711425.654295,1251711433.126953,1.0
14433,1251703702.456544,1251703713.534546,1.0
14434,1251769045.880862,1251769056.008789,0.0
14435,1251760999.203125,1251761008.61914,0.0
14436,1251715548.162961,1251715556.0,1.0
14437,1251715772.646481,1251715779.685424,1.0
14438,1251715809.189939,1251715816.778808,1.0
14439,1251716736.5839899,1251716744.447265,1.0
14440,1251791220.483458,1251791228.362854,1.0
14441,1251704581.079107,1251704588.708007,1.0
14442,1251779503.7495148,1251779512.250976,0.0
14443,1251779537.5,1251779544.876709,0.0
14444,1251783634.239139,1251783642.803711,1.0
14445,1251775078.730955,1251775086.269531,0.0
14446,1251757767.637205,1251757778.146728,1.0
14447,1251771019.170531,1251771026.818603,0.0
14448,1251771034.14062,1251771043.089355,0.0
14449,1251771322.8935578,1251771333.717773,0.0
14450,1251771382.1875,1251771390.324463,0.0
14451,1251771430.783206,1251771440.394531,0.0
14452,1251769755.940923,1251769762.941406,0.0
14453,1251756508.881839,1251756516.053711,3.5e-05
14454,1251725168.623043,1251725182.557617,1.0
14455,1251725246.1645539,1251725253.589843,1.0
14456,1251725267.3242218,1251725274.519287,1.0
14457,1251704934.398804,1251704942.234375,1.0
14458,1251785280.557614,1251785289.625,1.0
14459,1251752153.5810559,1251752161.138672,0.998539
14460,1251756810.422971,1251756822.238281,1.0
14461,1251756857.4077141,1251756865.640625,1.0
14462,1251756900.152342,1251756909.277343,1.0
14463,1251757005.3945322,1251757016.998047,1.0
14464,1251757056.5371141,1251757064.045898,0.0
14465,1251761248.9309042,1251761256.245605,0.0
14466,1251761296.750978,1251761304.777343,0.0
14467,1251761305.464847,1251761326.745117,0.0
14468,1251761327.425783,1251761337.075744,0.0
14469,1251775487.017575,1251775494.861328,0.0
14470,1251775648.9726522,1251775658.0,0.0
14471,1251775817.499149,1251775824.613281,0.0
14472,1251775989.9658198,1251775997.86914,0.0
14473,1251792452.464848,1251792459.709961,0.574391
14474,1251750071.937013,1251750079.266601,0.0
14475,1251750092.0,1251750102.289062,0.0
14476,1251767262.454595,1251767271.455566,0.0
14477,1251753091.974611,1251753099.115478,1e-06
14478,1251703170.9599638,1251703179.885498,1.0
14479,1251703197.231205,1251703204.541748,1.0
14480,1251778120.598147,1251778129.980468,1.0
14481,1251751599.0861819,1251751606.521972,1e-06
14482,1251760621.87695,1251760628.963867,0.0
14483,1251760628.965817,1251760637.323242,0.0
14484,1251760744.25,1251760766.0,0.0
14485,1251760766.0625,1251760790.15625,0.0
14486,1251760790.75,1251760805.550781,0.0
14487,1251760835.746091,1251760842.828125,0.0
14488,1251763834.290042,1251763844.752197,0.0
14489,1251766231.906735,1251766240.913086,0.0
14490,1251766316.287106,1251766326.21997,0.0
14491,1251766326.644773,1251766337.015625,0.0
14492,1251788318.271482,1251788325.470703,1.0
14493,1251766821.847653,1251766829.160644,0.0
14494,1251767002.1053438,1251767011.263672,0.0
14495,1251804125.635258,1251804133.054443,1.0
14496,1251832975.484372,1251832982.926147,5.9e-05
14497,1251825574.8901322,1251825581.908203,1.0
14498,1251846851.147458,1251846860.232422,0.0
14499,1251847063.911129,1251847071.5,0.0
14500,1251878994.032231,1251879001.243164,1.0
14501,1251879153.635744,1251879163.938964,1.0
14502,1251867133.369137,1251867141.251953,1.0
14503,1251850667.335937,1251850674.414062,1.0
14504,1251834481.3251991,1251834488.904052,1.0
14505,1251828761.08984,1251828769.453125,1.0
14506,1251894432.945312,1251894440.798095,1e-06
14507,1251863520.865232,1251863528.629638,1.0
14508,1251828409.4643571,1251828417.90625,1.0
14509,1251884239.897461,1251884247.691406,1.0
14510,1251829408.7568371,1251829415.8125,1.0
14511,1251805925.927737,1251805933.203125,0.522028
14512,1251819448.167972,1251819457.256591,1.0
14513,1251863124.041019,1251863132.40332,1.0
14514,1251889050.880856,1251889059.007812,1.0
14515,1251801517.924801,1251801525.429199,1.0
14516,1251871932.458009,1251871940.039062,1.0
14517,1251821815.89063,1251821823.123047,1.0
14518,1251826340.018312,1251826347.562988,1.0
14519,1251802753.2507348,1251802762.100341,1.0
14520,1251843621.486324,1251843630.060547,0.0
14521,1251843633.993161,1251843641.507812,0.0
14522,1251839063.9706979,1251839072.130859,1.0
14523,1251895335.320309,1251895342.478515,0.009457
14524,1251837371.764645,1251837379.256836,1e-06
14525,1251837416.264652,1251837423.488281,1.0
14526,1251837521.9355478,1251837529.864868,1.0
14527,1251877593.6669939,1251877603.048828,1e-06
14528,1251806091.2607381,1251806099.208252,1.0
14529,1251806555.556886,1251806565.459961,1.0
14530,1251831483.560544,1251831491.577636,1.0
14531,1251842431.18164,1251842439.121582,1.0
14532,1251842473.5810528,1251842481.236816,0.0
14533,1251843877.625002,1251843886.831054,0.0
14534,1251844947.626469,1251844955.038452,0.0
14535,1251825026.0,1251825033.369629,1.0
14536,1251844839.5358899,1251844847.40625,0.0
14537,1251896842.6269531,1251896849.691406,1.0
14538,1251867690.5966828,1251867697.604492,1.0
14539,1251868093.484378,1251868103.116211,0.999994
14540,1251865219.5336869,1251865226.646484,1e-06
14541,1251865243.309567,1251865250.763672,1.0
14542,1251830971.2812529,1251830978.576172,1.0
14543,1251843017.937495,1251843026.229004,0.0
14544,1251843043.440433,1251843051.0,0.0
14545,1251871248.5,1251871256.15625,1.0
14546,1251840765.333981,1251840776.90039,1.0
14547,1251827737.3125,1251827744.734375,1e-06
14548,1251827933.054687,1251827940.655761,1.0
14549,1251828021.16406,1251828028.682617,1.0
14550,1251841123.746583,1251841130.836547,1.0
14551,1251841155.960942,1251841163.522461,0.527874
14552,1251811257.748533,1251811264.797363,1.0
14553,1251824451.846679,1251824459.77832,1.0
14554,1251824830.7812529,1251824837.788086,1.0
14555,1251899389.715817,1251899396.84375,1.0
14556,1251839427.082035,1251839435.819824,1.0
14557,1251836154.208988,1251836161.874023,1.0
14558,1251894533.7792969,1251894542.5625,1.0
14559,1251894707.025395,1251894714.252929,4e-06
14560,1251856823.182613,1251856830.691894,1e-06
14561,1251856845.333499,1251856853.051757,1.0
14562,1251823882.6894538,1251823890.479004,1.0
14563,1251840003.571286,1251840011.266601,1.0
14564,1251840425.492191,1251840432.595703,1.0
14565,1251830094.708986,1251830101.859375,1.0
14566,1251897265.9501972,1251897274.845214,1.0
14567,1251822782.791021,1251822789.795227,0.003679
